Email,Address,Avatar,Avg Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
annstone@hotmail.com,"543 Reynolds BurgMelindaberg, KY 46631",LightPink,34.60624245261783,11.761883803681748,38.12651979793058,1.8208106181524435,402.16712222372564
christopher44@hotmail.com,"549 Anna AvenuePort Laura, CA 76209-9339",WhiteSmoke,34.238241911920284,11.550300110865926,35.76932963050029,4.183143661726128,551.0230017027826
autumn88@mendoza-mills.com,"214 Obrien Lakes Suite 572South Jeremy, KS 52867-7617",MediumOrchid,32.04781463313985,12.482669924970505,35.536024530304154,3.393902788069372,497.3895577588434
dhudson@ramos.net,"5661 Grant CentersStevensfurt, CT 53959",Olive,30.971675643887767,11.731364294077403,36.07455114016891,4.4263640805293125,494.6386097568927
egomez@hotmail.com,"768 Riley Pine Apt. 624Kellymouth, OK 98992-3108",MistyRose,33.606850823118876,12.21407374586628,37.198427822725975,2.9052383614465733,479.2474167840931
kimberlyruiz@smith-gordon.com,"503 Adams Pines Apt. 638North Ashleyside, AZ 34687-6128",DarkRed,33.448125009346555,11.903756682535944,36.874543604679936,2.7827578284994163,462.65651893471335
mooremichelle@logan.com,"07813 Randy PointLake Thomasberg, MO 06013-9920",Pink,33.369380938205474,12.222483941893726,36.35523488364423,3.4470177927906893,515.5024796636585
aaron22@gmail.com,"38678 Sean Drive Suite 293Karentown, IA 78306-2717",DarkGray,33.452295280190306,12.005916370756164,36.53409567089256,4.712233578509767,576.4776071703129
michelleshepherd@price.com,"6820 Erica Vista Apt. 418Brightside, IA 50639",Orchid,32.904692444916265,11.913745152838759,36.05864760322049,1.2281124234144234,357.85798360521926
zscott@wright.com,"9909 Hoffman Ranch Suite 195Scotthaven, SC 53575",PeachPuff,35.63085386109822,12.125401967944384,38.18776368086846,4.019051426800218,597.7398788791847
tracy79@wheeler.net,"513 Moore Crescent Apt. 416Amandaberg, GU 03655-2219",Magenta,32.2463499961189,11.305551430414742,37.133126759376324,1.7073897286757314,327.37795258965207
brian28@sanchez.org,"7446 Mary FerryLake Sherryfurt, GA 49066-0207",GhostWhite,34.69559119111866,11.608997070875464,37.684877275306064,3.1630919310737573,510.4013884525048
leonardhancock@hotmail.com,"64147 Alexander Station Apt. 474East Jasonview, MN 83788",SeaShell,34.343921908427575,11.693058197072652,36.81293412550145,3.4470928961368963,510.50147847479735
davidsonkathleen@gmail.com,"70128 Zimmerman OverpassRobertsshire, VA 59860",DarkBlue,33.68093694960616,11.201569884684467,37.83544772741218,2.208813678005546,403.8195198321978
nathan84@lowery.net,"01242 Stephanie Ways Suite 003Churchville, MO 35617",MediumSeaGreen,32.060914398410056,12.625432642053953,35.53914242750509,5.412357839551379,627.603318713015
kellydeborah@chan.biz,"354 Sanchez Wall Suite 884Juliabury, VI 39735",DarkTurquoise,33.431097102487136,13.350631684459369,37.96597162275135,2.768851943263104,510.661792219672
lewisjessica@craig-evans.com,"4483 Jones Motorway Suite 872Lake Jamiefurt, UT 75292",Tan,33.23765998436727,13.566159613087606,36.4179847963968,3.746572973103466,573.8474377162278
katrina56@gmail.com,"172 Owen Divide Suite 497West Richard, CA 19320",PaleVioletRed,34.70252897286158,11.695736293481328,37.1902677104526,3.5765259152594644,529.0490041294304
dale88@hotmail.com,"0787 Andrews Ranch Apt. 633South Chadburgh, TN 56128",Cornsilk,32.64677668060689,11.499409061002085,38.33257633196044,4.958264472618699,551.6201454762477
cwilson@hotmail.com,"680 Jennifer Lodge Apt. 808Brendachester, TX 05000-5873",Teal,33.322501051305466,12.391422991118318,36.840085729767004,2.336484668112853,456.46951006629797
hannahwilson@davidson.com,"49791 Rachel Heights Apt. 898East Drewborough, OR 55919-9528",DarkMagenta,33.71598091844986,12.418808324753911,35.771016191612965,2.7351595670822753,497.7786422156802
